course,instructor,quarter,year,A,B,C,D,F,nLetterStudents,nPNPStudents,avgGPA,P,dept,S,su,Ap,Bp,Cp,Dp,Am,Bm,Cm,Dm,IP
FAMST   166MS,NOVAK D E,Fall,2016,2,2,2,1,0,15,0,2.6666666666666665,0,FAMST,0,0.0,0,2,2,0,1,2,0,1,0
FAMST   166MS,SIEGEL G D,Fall,2016,2,2,2,1,0,15,0,2.6666666666666665,0,FAMST,0,0.0,0,2,2,0,1,2,0,1,0
FAMST   165GS,CHANG A Y,Fall,2016,4,3,0,0,0,16,0,3.14375,0,FAMST,0,0.0,0,2,2,1,2,2,0,0,0
FAMST   150FT,BLOOM P J,Fall,2016,6,5,0,0,1,31,0,3.2161290322580647,0,FAMST,0,0.0,2,6,2,0,5,3,1,0,0
FAMST   127,VENEGAS C,Fall,2016,4,10,15,0,7,85,0,2.4023529411764706,0,FAMST,0,0.0,1,7,10,4,5,17,5,0,0
FAMST   119ML,WALKER J R,Fall,2016,9,2,1,0,0,20,0,3.52,0,FAMST,0,0.0,2,1,1,0,2,2,0,0,0
FAMST   112,DRISKEL D B,Fall,2016,3,2,0,0,0,12,0,3.308333333333333,0,FAMST,0,0.0,0,2,1,0,2,2,0,0,0
FAMST   106A,JENKINS C L,Fall,2016,0,4,0,0,0,15,0,3.3,0,FAMST,0,0.0,0,2,1,0,7,1,0,0,0
FAMST   106A,LEARNED-WOLF,Fall,2016,3,3,2,0,0,16,0,3.3125,0,FAMST,0,0.0,0,4,0,0,4,0,0,0,0
FAMST   105,DRISKEL D B,Fall,2016,4,3,0,0,0,18,0,3.45,0,FAMST,0,0.0,0,3,1,0,6,1,0,0,0
FAMST   104,JENKINS C L,Fall,2016,5,16,1,1,1,45,0,3.104444444444445,0,FAMST,0,0.0,0,9,1,0,7,4,0,0,0
FAMST   101D,CURTIN M J,Fall,2016,8,17,13,2,5,104,0,2.769230769230769,0,FAMST,0,0.0,1,20,9,0,13,12,3,1,0
FAMST   101A,FELANDO C L,Fall,2016,3,23,7,4,5,85,0,2.53764705882353,0,FAMST,0,0.0,2,8,6,1,4,15,7,0,0
FAMST    46MS,BRUSUTTI A,Fall,2016,4,2,0,0,0,14,0,3.3285714285714287,0,FAMST,0,0.0,0,3,2,0,2,1,0,0,0
FAMST    46H,BRUSUTTI A,Fall,2016,7,0,0,0,0,7,0,4.0,0,FAMST,0,0.0,0,0,0,0,0,0,0,0,0
FAMST    46,BRUSUTTI A,Fall,2016,11,51,18,3,4,190,0,2.762631578947369,0,FAMST,0,0.0,0,24,20,4,25,20,5,5,0
ESS     199,JAMIESON A E,Fall,2016,9,0,0,0,0,9,0,4.0,0,ESS,0,0.0,0,0,0,0,0,0,0,0,0
ESS     193,JAMIESON A E,Fall,2016,0,0,0,0,0,0,9,0.0,9,ESS,0,0.0,0,0,0,0,0,0,0,0,0
ESS     185,JAMIESON A E,Fall,2016,12,0,0,0,0,13,0,3.976923076923077,0,ESS,0,0.0,0,0,0,0,1,0,0,0,0
ESS     160,HATCHER K L,Fall,2016,5,10,2,0,0,51,0,3.176470588235294,0,ESS,0,0.0,0,12,5,0,11,6,0,0,0
ESS     160,ORLANDO M D,Fall,2016,15,6,2,0,0,47,0,3.4170212765957446,0,ESS,0,0.0,2,8,4,0,8,2,0,0,0
ESS     140,HATCHER K L,Fall,2016,10,10,2,0,1,54,0,3.1814814814814816,0,ESS,0,0.0,1,14,4,0,6,6,0,0,0
ESS     131,SPAVENTA J A,Fall,2016,16,21,10,1,2,126,0,2.987301587301588,0,ESS,0,0.0,0,26,9,2,17,19,3,0,0
ESS     130,ORLANDO M D,Fall,2016,17,29,4,1,2,120,0,3.111666666666667,0,ESS,0,0.0,3,19,11,1,20,12,1,0,0
ESS      96,JAMIESON A E,Fall,2016,0,0,0,0,0,0,17,0.0,17,ESS,0,0.0,0,0,0,0,0,0,0,0,0
ESS       9,HASSEMER K S,Fall,2016,19,5,1,0,1,54,0,3.644444444444445,0,ESS,0,0.0,18,3,0,0,4,2,1,0,0
ESS       7,TUCKNOTT R A,Fall,2016,12,0,0,0,1,17,0,3.623529411764706,0,ESS,0,0.0,0,3,0,0,1,0,0,0,0
ESS       4A,JAMIESON A E,Fall,2016,22,8,2,0,1,39,0,3.5461538461538464,0,ESS,0,0.0,3,2,0,0,1,0,0,0,0
ESS       3,JAMIESON A E,Fall,2016,272,122,41,8,18,649,0,3.343143297380585,0,ESS,0,0.0,45,55,19,7,46,14,2,0,0
ESS       2,HASSEMER K S,Fall,2016,47,9,3,1,1,146,0,3.581506849315068,0,ESS,0,0.0,36,11,5,0,22,9,2,0,0
ESM     595HH,POTOSKI M,Fall,2016,0,0,0,0,0,0,0,0.0,0,ESM,8,0.0,0,0,0,0,0,0,0,0,0
ESM     512,SUH S,Fall,2016,0,0,0,0,0,7,0,4.0,0,ESM,0,0.0,7,0,0,0,0,0,0,0,0
ESM     510,SALZMAN J E,Fall,2016,0,0,0,0,0,0,0,0.0,0,ESM,7,0.0,0,0,0,0,0,0,0,0,0
ESM     441,HANRAHAN M S,Fall,2016,16,0,0,0,0,16,0,4.0,0,ESM,0,0.0,0,0,0,0,0,0,0,0,0
ESM     437,LEOMBRUNI L V,Fall,2016,0,0,0,0,0,0,0,0.0,0,ESM,31,0.0,0,0,0,0,0,0,0,0,0
ESM     401B,ANDERSON S,Fall,2016,5,0,0,0,0,5,0,4.0,0,ESM,0,0.0,0,0,0,0,0,0,0,0,0
ESM     401B,BOOTH D B,Fall,2016,5,0,0,0,0,5,0,4.0,0,ESM,0,0.0,0,0,0,0,0,0,0,0,0
ESM     401B,BUNTAINE M T,Fall,2016,5,0,0,0,0,5,0,4.0,0,ESM,0,0.0,0,0,0,0,0,0,0,0,0
ESM     401B,FREW J E,Fall,2016,5,0,0,0,0,5,0,4.0,0,ESM,0,0.0,0,0,0,0,0,0,0,0,0
ESM     401B,LENIHAN H S,Fall,2016,0,0,0,0,0,5,0,4.0,0,ESM,0,0.0,5,0,0,0,0,0,0,0,0
ESM     401B,SALZMAN J E,Fall,2016,4,0,0,0,0,5,0,3.94,0,ESM,0,0.0,0,0,0,0,1,0,0,0,0
ESM     296,FREW J E,Fall,2016,3,1,0,0,0,8,0,3.625,0,ESM,0,0.0,0,2,0,0,2,0,0,0,0
ESM     296,GAINES S,Fall,2016,27,0,0,0,0,27,0,4.0,0,ESM,0,0.0,0,0,0,0,0,0,0,0,0
ESM     296,POTOSKI M,Fall,2016,0,0,0,0,0,0,0,0.0,0,ESM,14,0.0,0,0,0,0,0,0,0,0,0
ESM     296,WILKINSON R C,Fall,2016,13,0,0,0,0,13,0,4.0,0,ESM,0,0.0,0,0,0,0,0,0,0,0,0
ESM     294,DANIELS E B,Fall,2016,11,0,0,0,0,11,0,4.0,0,ESM,0,0.0,0,0,0,0,0,0,0,0,0
ESM     294,SALZMAN J E,Fall,2016,10,0,0,0,0,10,0,4.0,0,ESM,0,0.0,0,0,0,0,0,0,0,0,0
ESM     288,KUCZENSKI B,Fall,2016,7,0,0,0,0,15,0,3.793333333333334,0,ESM,0,0.0,1,0,0,0,6,1,0,0,0
ESM     275,JACOBSON M T,Fall,2016,10,0,0,0,0,14,0,3.8857142857142857,0,ESM,0,0.0,0,1,0,0,3,0,0,0,0
ESM     271,SUH S,Fall,2016,3,0,0,0,0,22,0,4.0,0,ESM,0,0.0,19,0,0,0,0,0,0,0,0
ESM     270P,DAVIS F W,Fall,2016,11,0,0,0,0,21,0,3.880952380952381,0,ESM,0,0.0,3,1,0,0,6,0,0,0,0
ESM     257,HASTINGS S P,Fall,2016,16,0,0,0,0,25,0,3.884,0,ESM,0,0.0,2,2,0,0,5,0,0,0,0
ESM     256A,COTTER E E,Fall,2016,10,0,0,0,0,19,0,3.857894736842106,0,ESM,0,0.0,0,0,0,0,9,0,0,0,0
ESM     245,LIBECAP G D,Fall,2016,12,5,0,0,0,44,0,3.722727272727273,0,ESM,0,0.0,11,6,0,0,10,0,0,0,0
ESM     242,PLANTINGA A,Fall,2016,15,1,0,0,0,20,0,3.89,0,ESM,0,0.0,0,0,0,0,4,0,0,0,0
ESM     226,BROWN N N,Fall,2016,6,0,0,0,0,10,0,3.6999999999999993,0,ESM,0,0.0,0,1,1,0,2,0,0,0,0
ESM     224,KELLER A A,Fall,2016,9,0,0,0,0,15,0,3.773333333333333,0,ESM,0,0.0,0,4,0,0,2,0,0,0,0
ESM     214,HOLDEN P A,Fall,2016,9,0,0,0,0,17,0,3.888235294117647,0,ESM,0,0.0,3,1,0,0,4,0,0,0,0
ESM     207,SALZMAN J E,Fall,2016,18,7,0,0,0,94,0,3.5446808510638297,0,ESM,0,0.0,3,40,0,0,26,0,0,0,0
ESM     206,HORST A M,Fall,2016,35,8,0,0,0,93,0,3.698924731182796,0,ESM,0,0.0,2,14,0,0,34,0,0,0,0
ESM     203,DOZIER J C,Fall,2016,18,26,1,0,0,89,0,3.432584269662921,0,ESM,0,0.0,1,19,0,0,22,2,0,0,0
ESM     203,DUNNE T,Fall,2016,18,26,1,0,0,89,0,3.432584269662921,0,ESM,0,0.0,1,19,0,0,22,2,0,0,0
ES   1-  99,BADULESCU M,Fall,2016,0,0,0,0,0,0,16,0.0,15,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  99,COLSON G W,Fall,2016,0,0,0,0,0,0,8,0.0,7,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  99,GAGE R J,Fall,2016,0,0,0,0,0,0,8,0.0,7,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  99,GERSTENFELD P,Fall,2016,0,0,0,0,0,0,5,0.0,4,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  99,MCGOLPIN R E,Fall,2016,0,0,0,0,0,0,10,0.0,10,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  99,ORTIZ F J,Fall,2016,0,0,0,0,0,0,5,0.0,4,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  99,OTA S K,Fall,2016,0,0,0,0,0,0,7,0.0,6,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  48,STUMPF P A,Fall,2016,0,0,0,0,0,0,25,0.0,25,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  48,VOM STEEG T H,Fall,2016,0,0,0,0,0,0,18,0.0,18,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  47,MCLAUGHLIN R,Fall,2016,0,0,0,0,0,0,13,0.0,13,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  47,WELCH N L,Fall,2016,0,0,0,0,0,0,9,0.0,9,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  45,KAY S,Fall,2016,0,0,0,0,0,0,14,0.0,14,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  45,WIGO W N,Fall,2016,0,0,0,0,0,0,23,0.0,23,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  43E,GAGE R J,Fall,2016,0,0,0,0,0,0,45,0.0,45,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  43E,ORTIZ F J,Fall,2016,0,0,0,0,0,0,29,0.0,25,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  43E,WIPPERMANN C,Fall,2016,0,0,0,0,0,0,26,0.0,23,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  43D,JAMIESON A E,Fall,2016,0,0,0,0,1,1,315,0.0,302,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  43B,GAGE R J,Fall,2016,0,0,0,0,0,0,19,0.0,17,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  43B,HERNANDEZ J R,Fall,2016,0,0,0,0,0,0,38,0.0,35,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  43B,ORTIZ F J,Fall,2016,0,0,0,0,0,0,30,0.0,23,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  43A,GAGE R J,Fall,2016,0,0,0,0,0,0,28,0.0,26,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  43A,HERNANDEZ J R,Fall,2016,0,0,0,0,0,0,27,0.0,25,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  43A,WILLIAMS A,Fall,2016,0,0,0,0,0,0,20,0.0,17,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  43A,WIPPERMANN C,Fall,2016,0,0,0,0,0,0,23,0.0,21,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  42,DOLAN P H,Fall,2016,0,0,0,0,0,0,35,0.0,35,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  40C,MCGOLPIN R E,Fall,2016,0,0,0,0,0,0,27,0.0,27,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  40B,MCGOLPIN R E,Fall,2016,0,0,0,0,0,0,15,0.0,15,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  40A,MCGOLPIN R E,Fall,2016,0,0,0,0,0,0,54,0.0,51,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  38C,GERSTENFELD P,Fall,2016,0,0,0,0,0,0,14,0.0,13,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  38B,GERSTENFELD P,Fall,2016,0,0,0,0,0,0,15,0.0,12,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  38A,GERSTENFELD P,Fall,2016,0,0,0,0,0,0,58,0.0,52,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  37,DAVIS M J,Fall,2016,0,0,0,0,0,0,10,0.0,10,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  37,THIBODEAU S,Fall,2016,0,0,0,0,0,0,6,0.0,6,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  36,WIPPERMANN C,Fall,2016,0,0,0,0,0,0,45,0.0,38,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  34B,HOUGHTON B L,Fall,2016,0,0,0,0,0,0,31,0.0,23,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  34B,STORI M D,Fall,2016,0,0,0,0,0,0,9,0.0,7,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  34A,HOUGHTON B L,Fall,2016,0,0,0,0,0,0,19,0.0,13,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  34A,STORI M D,Fall,2016,0,0,0,0,0,0,40,0.0,33,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  33,MACEDO M E,Fall,2016,0,0,0,0,0,0,36,0.0,36,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  32,GALICINAO B M,Fall,2016,0,0,0,0,0,0,15,0.0,15,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  30B,BADULESCU M,Fall,2016,0,0,0,0,0,0,21,0.0,20,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  30A,BADULESCU M,Fall,2016,0,0,0,0,0,0,22,0.0,19,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  30A,WILSON R J,Fall,2016,0,0,0,0,0,0,27,0.0,25,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  29B,RASSENTI D,Fall,2016,0,0,0,0,0,0,10,0.0,8,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  29A,RASSENTI D,Fall,2016,0,0,0,0,0,0,17,0.0,15,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  26B,BADULESCU M,Fall,2016,0,0,0,0,0,0,8,0.0,8,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  26A,BADULESCU M,Fall,2016,0,0,0,0,0,0,14,0.0,13,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  25B,BADULESCU M,Fall,2016,0,0,0,0,0,0,10,0.0,10,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  25A,BADULESCU M,Fall,2016,0,0,0,0,0,0,28,0.0,26,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  24B,DEHERAS D J,Fall,2016,0,0,0,0,0,0,14,0.0,14,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  24B,GREEN D L,Fall,2016,0,0,0,0,0,0,9,0.0,8,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  24A,DEHERAS D J,Fall,2016,0,0,0,0,0,0,30,0.0,30,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  24A,GREEN D L,Fall,2016,0,0,0,0,0,0,27,0.0,25,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  22,LASS S,Fall,2016,0,0,0,0,0,0,10,0.0,10,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  16B,OTA S K,Fall,2016,0,0,0,0,0,0,13,0.0,11,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  16A,OTA S K,Fall,2016,0,0,0,0,0,0,38,0.0,31,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  16A,SILVA M M,Fall,2016,0,0,0,0,0,0,87,0.0,81,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  14,DOLAN P H,Fall,2016,0,0,0,0,0,0,17,0.0,17,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  13A,ROBINSON T,Fall,2016,0,0,0,0,0,0,37,0.0,35,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  12,KELLY E A,Fall,2016,0,0,0,0,0,0,35,0.0,29,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  11,HENRICKSON B,Fall,2016,0,0,0,0,0,0,5,0.0,5,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  11,WILLIAMS R A,Fall,2016,0,0,0,0,1,1,10,0.0,10,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  10C,VAN NOY K R,Fall,2016,0,0,0,0,0,0,26,0.0,23,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  10B,WILLIAMS A,Fall,2016,0,0,0,0,0,0,23,0.0,18,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  10A,GAGE R J,Fall,2016,0,0,0,0,0,0,36,0.0,34,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  10A,VAN NOY K R,Fall,2016,0,0,0,0,0,0,37,0.0,32,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-  10A,WILLIAMS A,Fall,2016,0,0,0,0,0,0,23,0.0,19,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-   9A,SHEPARD T J,Fall,2016,0,0,0,0,0,0,53,0.0,53,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-   7B,SCHAUPETER B,Fall,2016,0,0,0,0,0,0,10,0.0,10,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-   7A,SCHAUPETER B,Fall,2016,0,0,0,0,0,0,49,0.0,49,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-   6C,COLSON G W,Fall,2016,0,0,0,0,0,0,30,0.0,29,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-   6B,COLSON G W,Fall,2016,0,0,0,0,0,0,23,0.0,23,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-   6A,COLSON G W,Fall,2016,0,0,0,0,0,0,59,0.0,55,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-   4B,HOUGHTON B L,Fall,2016,0,0,0,0,0,0,21,0.0,18,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-   4A,HOUGHTON B L,Fall,2016,0,0,0,0,0,0,18,0.0,18,ES,0,0.0,0,0,0,0,0,0,0,0,0
ES   1-   2,CHECKETTS A W,Fall,2016,0,0,0,0,0,0,40,0.0,39,ES,0,0.0,0,0,0,0,0,0,0,0,0
ENV S   500,GEE Q P,Fall,2016,0,0,0,0,0,0,0,0.0,0,ENV,11,0.0,0,0,0,0,0,0,0,0,0
ENV S   199RA,D'ANTONIO C M,Fall,2016,3,0,0,0,0,5,0,4.0,0,ENV,0,0.0,2,0,0,0,0,0,0,0,0
ENV S   197,PULVER S,Fall,2016,9,0,0,0,0,17,0,3.8470588235294114,0,ENV,0,0.0,2,2,0,0,4,0,0,0,0
ENV S   194GB,KAYSEN B J,Fall,2016,33,3,0,0,0,40,0,3.885,0,ENV,0,0.0,0,1,0,0,3,0,0,0,0
ENV S   193GE,PELLOW D N,Fall,2016,22,2,0,0,1,35,0,3.7399999999999993,0,ENV,0,0.0,1,1,0,0,8,0,0,0,0
ENV S   193EC,GARDNER H K,Fall,2016,6,4,1,0,0,15,0,3.56,0,ENV,0,0.0,2,0,0,0,2,0,0,0,0
ENV S   193CO,ZIMMER J,Fall,2016,4,2,1,1,0,14,0,3.192857142857143,0,ENV,0,0.0,1,1,1,0,2,1,0,0,0
ENV S   192,ZIMMERMAN E D,Fall,2016,0,0,0,0,0,0,17,0.0,16,ENV,0,0.0,0,0,0,0,0,0,0,0,0
ENV S   191,JOHNSON S K,Fall,2016,5,0,0,0,0,7,0,3.957142857142857,0,ENV,0,0.0,1,0,0,0,1,0,0,0,0
ENV S   190,GARDNER H K,Fall,2016,0,0,0,0,0,0,249,0.0,237,ENV,0,0.0,0,0,0,0,0,0,0,0,0
ENV S   190,ZIMMERMAN E D,Fall,2016,0,0,0,0,0,0,249,0.0,237,ENV,0,0.0,0,0,0,0,0,0,0,0,0
ENV S   178,SMITH E R,Fall,2016,4,13,6,0,0,49,0,2.922448979591837,0,ENV,0,0.0,0,9,6,0,3,8,0,0,0
ENV S   173,GRAVES G R,Fall,2016,12,31,3,1,2,110,0,3.073636363636364,0,ENV,0,0.0,0,21,7,1,19,11,2,0,0
ENV S   172,FORE M R,Fall,2016,6,9,4,0,1,30,0,2.916666666666667,0,ENV,0,0.0,1,4,3,0,0,1,1,0,0
ENV S   171,SCHIMEL J P,Fall,2016,5,6,5,0,2,35,0,2.874285714285714,0,ENV,0,0.0,1,2,2,0,5,7,0,0,0
ENV S   165A,STONE D,Fall,2016,35,16,2,0,3,90,0,3.47,0,ENV,0,0.0,3,11,0,0,18,2,0,0,0
ENV S   149,MEISTERLING K,Fall,2016,31,9,0,1,0,63,0,3.549206349206349,0,ENV,0,0.0,4,5,0,0,7,4,1,1,0
ENV S   146,PELLOW D N,Fall,2016,23,5,1,0,1,40,0,3.665,0,ENV,0,0.0,2,0,0,0,8,0,0,0,0
ENV S   131,PULVER S,Fall,2016,7,9,0,1,1,38,0,3.3052631578947373,0,ENV,0,0.0,4,4,0,0,9,2,1,0,0
ENV S   130A,MALDONADO J K,Fall,2016,24,2,0,1,0,44,0,3.7,0,ENV,0,0.0,3,4,1,0,8,1,0,0,0
ENV S   129,PYE L,Fall,2016,19,1,1,0,0,39,0,3.851282051282052,0,ENV,0,0.0,10,1,0,0,7,0,0,0,0
ENV S   122CC,HILTNER K C,Fall,2016,8,0,0,1,0,20,0,3.62,0,ENV,0,0.0,1,4,0,0,6,0,0,0,0
ENV S   120,GARDNER H K,Fall,2016,29,9,2,2,1,54,0,3.451851851851852,0,ENV,0,0.0,1,9,0,0,1,0,0,0,0
ENV S   119,D'ANTONIO C M,Fall,2016,1,2,0,0,0,12,0,3.341666666666667,0,ENV,0,0.0,0,2,1,0,5,1,0,0,0
ENV S   118,BROWN M S,Fall,2016,6,8,0,0,2,39,0,2.9384615384615382,0,ENV,0,0.0,1,8,3,1,4,4,1,1,0
ENV S   118,COHEN N A,Fall,2016,6,8,0,0,2,39,0,2.9384615384615382,0,ENV,0,0.0,1,8,3,1,4,4,1,1,0
ENV S   114A,CHADWICK O A,Fall,2016,12,4,0,0,0,20,0,3.765,0,ENV,0,0.0,3,1,0,0,0,0,0,0,0
ENV S   108W,MARTIN J A,Fall,2016,3,5,1,0,0,16,0,3.16875,0,ENV,0,0.0,0,3,0,0,2,1,1,0,0
ENV S   106,GEE Q P,Fall,2016,15,28,8,1,2,128,0,3.01640625,0,ENV,0,0.0,3,26,7,1,12,23,2,0,0
ENV S   100,TYLER C M,Fall,2016,102,22,0,3,0,238,0,3.648319327731093,0,ENV,0,0.0,30,27,3,1,42,5,3,0,0
ENV S    96,SWEET S S,Fall,2016,0,0,0,0,0,0,6,0.0,6,ENV,0,0.0,0,0,0,0,0,0,0,0,0
ENV S    95,STRATTON E C,Fall,2016,0,0,0,0,0,0,40,0.0,38,ENV,0,0.0,0,0,0,0,0,0,0,0,0
ENV S     1H,MARTIN J A,Fall,2016,0,0,0,0,0,0,17,0.0,16,ENV,0,0.0,0,0,0,0,0,0,0,0,0
ENV S     1,MARTIN J A,Fall,2016,67,73,29,6,5,439,0,3.174031890660592,0,ENV,0,0.0,21,56,22,5,105,43,7,0,0
ENGR    230,DOYLE A M,Fall,2016,0,0,0,0,0,0,0,0.0,0,ENGR,5,0.0,0,0,0,0,0,0,0,0,0
ENGR    220A,DOYLE A M,Fall,2016,2,0,0,0,0,8,0,3.8875,0,ENGR,0,0.0,3,0,0,0,3,0,0,0,0
ENGR    220A,O'MALLEY M A,Fall,2016,2,0,0,0,0,8,0,3.8875,0,ENGR,0,0.0,3,0,0,0,3,0,0,0,0
ENGR    195A,SUSKO T G,Fall,2016,32,0,0,0,0,48,0,3.9,0,ENGR,0,0.0,0,0,0,0,16,0,0,0,0
ENGR    101,HOUGH K C,Fall,2016,15,10,1,0,0,60,0,3.578333333333333,0,ENGR,0,0.0,1,6,0,0,26,1,0,0,0
ENGR      3,MOEHLIS J M,Fall,2016,43,24,9,0,8,148,0,3.1777027027027027,0,ENGR,0,0.0,19,6,2,0,14,17,6,0,0
ENGL    591,DUFFY A E,Fall,2016,0,0,0,0,0,0,0,0.0,0,ENGL,6,0.0,0,0,0,0,0,0,0,0,0
ENGL    500,KEARNEY J J,Fall,2016,0,0,0,0,0,0,0,0.0,0,ENGL,6,0.0,0,0,0,0,0,0,0,0,0
ENGL    236,FRADENBURG L,Fall,2016,5,0,0,0,0,9,0,3.811111111111111,0,ENGL,0,0.0,1,2,0,0,1,0,0,0,0
ENGL    236,JUE M C,Fall,2016,8,0,0,0,0,8,0,4.0,0,ENGL,0,0.0,0,0,0,0,0,0,0,0,0
ENGL    236,YOUNG K,Fall,2016,10,0,0,0,0,10,0,4.0,0,ENGL,0,0.0,0,0,0,0,0,0,0,0,0
ENGL    233,MASLAN M J,Fall,2016,8,0,0,0,0,8,0,4.0,0,ENGL,0,0.0,0,0,0,0,0,0,0,0,0
ENGL    199RA,FUMERTON M P,Fall,2016,5,0,0,0,0,5,0,4.0,0,ENGL,0,0.0,0,0,0,0,0,0,0,0,0
ENGL    199,DONNELLY B,Fall,2016,7,0,0,0,0,7,0,4.0,0,ENGL,0,0.0,0,0,0,0,0,0,0,0,0
ENGL    197,BOSCAGLI M,Fall,2016,4,0,0,0,1,8,0,3.2625,0,ENGL,0,0.0,0,0,0,0,2,1,0,0,0
ENGL    197,DONNELLY B,Fall,2016,5,0,0,0,1,13,0,3.4923076923076923,0,ENGL,0,0.0,1,2,0,0,4,0,0,0,0
ENGL    197,NEWFIELD C J,Fall,2016,6,0,0,0,0,12,0,3.9,0,ENGL,0,0.0,2,0,0,0,4,0,0,0,0
ENGL    197,SHEWRY T J,Fall,2016,10,0,0,0,1,15,0,3.673333333333333,0,ENGL,0,0.0,1,0,0,0,3,0,0,0,0
ENGL    197,YOUNG K,Fall,2016,4,5,0,0,0,18,0,3.5055555555555555,0,ENGL,0,0.0,0,3,0,0,6,0,0,0,0
ENGL    196,NEWFIELD C J,Fall,2016,3,1,0,0,0,6,0,3.8333333333333335,0,ENGL,0,0.0,2,0,0,0,0,0,0,0,0
